1.7395,0.91918,1.1056,1.5352,0.86588,0.94376,1.5129,0.69872,0.75341,1.4857,0.66167,0.76109
1.7393,0.91916,1.1055,1.535,0.86586,0.94369,1.5126,0.69867,0.75325,1.4857,0.66169,0.7611
1.7391,0.91914,1.1054,1.5349,0.86584,0.94362,1.5123,0.69862,0.7531,1.4856,0.6617,0.76111
1.7389,0.91912,1.1053,1.5348,0.86582,0.94356,1.512,0.69857,0.75294,1.4856,0.66171,0.76112
1.7387,0.9191,1.1052,1.5347,0.86579,0.94349,1.5118,0.69852,0.75279,1.4856,0.66173,0.76114
1.7385,0.91908,1.1051,1.5346,0.86577,0.94342,1.5115,0.69848,0.75264,1.4856,0.66174,0.76115
1.7383,0.91907,1.105,1.5345,0.86575,0.94336,1.5112,0.69843,0.75248,1.4856,0.66175,0.76117
1.7381,0.91905,1.1049,1.5344,0.86573,0.94329,1.5109,0.69838,0.75233,1.4855,0.66176,0.76118
1.7378,0.91904,1.1048,1.5343,0.86571,0.94323,1.5106,0.69833,0.75218,1.4855,0.66178,0.7612
1.7376,0.91902,1.1047,1.5342,0.86568,0.94316,1.5104,0.69829,0.75203,1.4855,0.66179,0.76121
1.7374,0.91901,1.1046,1.5341,0.86566,0.9431,1.5101,0.69824,0.75188,1.4855,0.6618,0.76123
1.7372,0.919,1.1045,1.534,0.86564,0.94303,1.5098,0.69819,0.75173,1.4855,0.66181,0.76125
1.737,0.91899,1.1044,1.5339,0.86562,0.94297,1.5095,0.69815,0.75158,1.4854,0.66182,0.76127
1.7368,0.91898,1.1043,1.5337,0.86559,0.9429,1.5093,0.6981,0.75143,1.4854,0.66183,0.76129
1.7366,0.91897,1.1042,1.5336,0.86557,0.94284,1.509,0.69806,0.75128,1.4854,0.66184,0.76131
1.7364,0.91896,1.1041,1.5335,0.86555,0.94277,1.5087,0.69801,0.75113,1.4854,0.66184,0.76133
1.7362,0.91896,1.104,1.5334,0.86553,0.94271,1.5085,0.69797,0.75098,1.4854,0.66185,0.76135
1.736,0.91895,1.1039,1.5333,0.8655,0.94265,1.5082,0.69792,0.75084,1.4854,0.66186,0.76137
